"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genename","symbol","entrez"
"ENSG00000133640",4.56690100683366,2.09263712066709,0.93936202913282,2.22772164061063,0.0258990830036152,0.0471468237780733,"leucine rich repeats and IQ motif containing 1","LRRIQ1","84125"
"ENSG00000185046",4.47201315908191,3.62546057365386,1.24583719617187,2.9100596649337,0.00361359764441513,0.00767726713037195,"ankyrin repeat and sterile alpha motif domain containing 1B","ANKS1B","56899"
"ENSG00000120860",155.516783506469,-2.01354241171998,0.160217856268744,-12.5675281058719,3.1852797197668e-36,3.84477088533359e-35,"WASH complex subunit 3","WASHC3","51019"
"ENSG00000136010",1042.27089977125,-2.77224173597155,0.210957894320149,-13.1412087938478,1.91148579355339e-39,2.53113006517429e-38,"aldehyde dehydrogenase 1 family member L2","ALDH1L2","160428"
"ENSG00000198855",125.685788914678,-2.5352105009918,0.190228772351601,-13.327166388405,1.6089355023997e-40,2.20376314445788e-39,"FIC domain protein adenylyltransferase","FICD","11153"
"ENSG00000110880",6781.52826557586,-2.30396361180706,0.0992541026403724,-23.2127796284151,3.38283925298168e-119,1.91754941963246e-117,"coronin 1C","CORO1C","23603"
"ENSG00000122966",313.167928248048,-3.28379920740662,0.143426651831551,-22.8953208171053,5.17267801795656e-116,2.82351587513496e-114,"citron rho-interacting serine/threonine kinase","CIT","11113"
"ENSG00000183955",461.365005299309,-2.45277601864129,0.101351264186207,-24.2007441972794,2.18494838724664e-129,1.53341758720195e-127,"lysine methyltransferase 5A","KMT5A","387893"
"ENSG00000165480",185.117400003488,-2.8483020072859,0.172799082535621,-16.4833167253579,4.83575928970182e-61,1.05740979839207e-59,"spindle and kinetochore associated complex subunit 3","SKA3","221150"
"ENSG00000180730",9.31739624926444,2.93165131155047,0.761783034210965,3.84840719718443,0.000118888318736139,0.000305789885084332,"shisa family member 2","SHISA2","387914"
"ENSG00000139514",1569.80661251738,-2.42376754808268,0.140832076608643,-17.2103373496228,2.22133999549522e-66,5.40232819366477e-65,"solute carrier family 7 member 1","SLC7A1","6541"
"ENSG00000102802",110.286266942413,2.32793502438304,0.202106016249496,11.5183855858564,1.06589345881294e-30,1.08338881351621e-29,"mesenteric estrogen dependent adipogenesis","MEDAG","84935"
"ENSG00000139618",103.443849449802,-2.12177537301595,0.201287084357931,-10.5410408212927,5.58770256190557e-26,4.87864694060215e-25,"BRCA2 DNA repair associated","BRCA2","675"
"ENSG00000139597",7.48760001188774,2.56047030399433,0.802464477940411,3.1907584377641,0.00141899867725793,0.00318750228706408,"NEDD4 binding protein 2 like 1","N4BP2L1","90634"
"ENSG00000180332",9.37702180546424,-4.25826790865942,0.966456750608147,-4.4060615293751,1.05267073097394e-05,3.04022363964215e-05,"potassium channel tetramerization domain containing 4","KCTD4","386618"
"ENSG00000136108",749.956363794828,-2.02783183743918,0.0841211178463527,-24.1060971294155,2.15752735192552e-128,1.47211287558696e-126,"cytoskeleton associated protein 2","CKAP2","26586"
"ENSG00000139734",376.886782058311,-3.00416047367931,0.129060251737928,-23.2771936612956,7.54764957041688e-120,4.3452054440939e-118,"diaphanous related formin 3","DIAPH3","81624"
"ENSG00000276644",229.621412252385,4.66280108693343,0.229215439107521,20.3424389957702,5.41684557073721e-92,2.10088079004013e-90,"dachshund family transcription factor 1","DACH1","1602"
"ENSG00000136122",40.5636814963845,-2.01935507687891,0.313118039202467,-6.44918153557152,1.12455797131837e-10,4.84612145651759e-10,"BORA aurora kinase A activator","BORA","79866"
"ENSG00000136160",116.020156908482,4.74565669307085,0.340483858826919,13.9379784681166,3.72337510768644e-44,5.5824112245252e-43,"endothelin receptor type B","EDNRB","1910"
"ENSG00000184564",101.25352163079,2.86858623601201,0.228169007122694,12.5721993192067,3.00253381129555e-36,3.63013480811107e-35,"SLIT and NTRK like family member 6","SLITRK6","84189"
"ENSG00000088448",1041.5088322989,2.36777272046564,0.0824391276520816,28.7214674378696,2.05836332926352e-181,2.80890358765609e-179,"ankyrin repeat domain 10","ANKRD10","55608"
"ENSG00000100889",370.89218451883,-2.11702452088191,0.118603001514504,-17.849670698452,2.90745694450148e-71,7.80511847869996e-70,"phosphoenolpyruvate carboxykinase 2, mitochondrial","PCK2","5106"
"ENSG00000168952",126.190018512136,-2.47524148944997,0.192413535570812,-12.8641754963181,7.16018725671516e-38,9.07367496040138e-37,"syntaxin binding protein 6","STXBP6","29091"
"ENSG00000151320",179.567802771922,3.72067912205116,0.208647919955167,17.8323326820159,3.96526295677686e-71,1.06061788488162e-69,"A-kinase anchoring protein 6","AKAP6","9472"
"ENSG00000151322",7.3095690583722,6.23705942001055,1.29914600906667,4.80089179852185,1.57960604409158e-06,4.95957261990236e-06,"neuronal PAS domain protein 3","NPAS3","64067"
"ENSG00000100479",37.0829923001356,-2.64019396518021,0.349060753389482,-7.56370900922879,3.91735553035687e-14,2.06857706221424e-13,"DNA polymerase epsilon 2, accessory subunit","POLE2","5427"
"ENSG00000125384",562.779146692896,-2.72049307007012,0.102236932777889,-26.6096898268694,5.2435778336122e-156,5.18656712159575e-154,"prostaglandin E receptor 2","PTGER2","5732"
"ENSG00000073712",2356.74691021857,-2.30515285904051,0.0653960001146971,-35.2491414612137,3.53644744779949e-272,1.33641442270946e-269,"FERM domain containing kindlin 2","FERMT2","10979"
"ENSG00000100526",104.744101453092,-3.67074798244951,0.253925544220375,-14.4560012413078,2.29764143701298e-47,3.69679470509796e-46,"cyclin dependent kinase inhibitor 3","CDKN3","1033"
"ENSG00000126787",369.945435388785,-3.1077185819689,0.127266680593914,-24.4189489932961,1.07604400262705e-131,7.85085965877103e-130,"DLG associated protein 5","DLGAP5","9787"
"ENSG00000140015",26.6173139881436,3.843789506463,0.541104479341871,7.10359949549501,1.21548768853188e-12,5.91997936337833e-12,"potassium voltage-gated channel subfamily H member 5","KCNH5","27133"
"ENSG00000179841",19.4842532638599,-2.95595447974227,0.526596013100266,-5.61332483764825,1.98475504271441e-08,7.32564984210491e-08,"A-kinase anchoring protein 5","AKAP5","9495"
"ENSG00000205683",316.720993626956,-2.36374954154538,0.128431509648679,-18.4047477757706,1.20343615726685e-75,3.45735713173467e-74,"double PHD fingers 3","DPF3","8110"
"ENSG00000021645",288.606656256544,-2.10738845469148,0.250457905093417,-8.4141423042944,3.95780020827289e-17,2.3915563538141e-16,"neurexin 3","NRXN3","9369"
"ENSG00000211448",1884.75741158654,2.52372169455756,0.0653981296546762,38.5901203579315,0,0,"iodothyronine deiodinase 2","DIO2","1734"
"ENSG00000100629",93.2285978784827,-2.26333988414568,0.212484558054277,-10.6517852632262,1.71052701961046e-26,1.51591985658563e-25,"centrosomal protein 128","CEP128","145508"
"ENSG00000100628",5.11350304704213,-2.87237569346654,0.985439524011169,-2.91481681369418,0.00355897376049116,0.0075710385799825,"ankyrin repeat and SOCS box containing 2","ASB2","51676"
"ENSG00000119698",5.20954676196381,-2.16302237946923,0.871789507207825,-2.48112917348245,0.0130966902538974,0.0252973815153262,"protein phosphatase 4 regulatory subunit 4","PPP4R4","57718"
"ENSG00000185559",85.665173301964,2.27174609454444,0.251045956493022,9.04912441641966,1.44119293069273e-19,9.76116792856133e-19,"delta like non-canonical Notch ligand 1","DLK1","8788"
"ENSG00000187951",56.0463120857377,-2.40946140466357,0.275321018495357,-8.75146190374928,2.10606445216181e-18,1.35423987329672e-17,"OTU deubiquitinase 7A pseudogene","LOC100288637","100288637"
"ENSG00000198826",605.493224579422,-2.01784808724459,0.104917453742273,-19.2327207273004,1.97015955897023e-82,6.29852745772304e-81,"Rho GTPase activating protein 11A","ARHGAP11A","9824"
"ENSG00000166073",2268.80918089117,-2.20667084197543,0.0608219603300641,-36.2808240642103,3.24647707919169e-288,1.54343803848797e-285,"G protein-coupled receptor 176","GPR176","11245"
"ENSG00000104081",804.838487338128,4.43413656937962,0.121636384309019,36.4540313703721,5.93855588348093e-291,2.9174145536914e-288,"Bcl2 modifying factor","BMF","90427"
"ENSG00000156970",268.53659875801,-3.08544701930591,0.147530285030666,-20.9139907691805,3.99389134801685e-97,1.68177059105921e-95,"BUB1 mitotic checkpoint serine/threonine kinase B","BUB1B","701"
"ENSG00000137812",300.153048001711,-3.00238727849392,0.139844381298899,-21.4694880881679,3.00307912728531e-102,1.36182708239788e-100,"kinetochore scaffold 1","KNL1","57082"
"ENSG00000051180",88.1058022270222,-2.25179993723775,0.219593752752773,-10.2543897948358,1.13088003394444e-24,9.52939390524483e-24,"RAD51 recombinase","RAD51","5888"
"ENSG00000128917",1307.34250385583,3.85825311458491,0.086518543049305,44.5945224989072,0,0,"delta like canonical Notch ligand 4","DLL4","54567"
"ENSG00000104147",19.2729740376708,-3.87569985120174,0.623143331049113,-6.21959613156203,4.98436168126669e-10,2.05884311823174e-09,"Opa interacting protein 5","OIP5","11339"
"ENSG00000137804",313.592361024413,-3.03835479382971,0.135683455453104,-22.39296444569,4.60892399588046e-111,2.36677079621206e-109,"nucleolar and spindle associated protein 1","NUSAP1","51203"
"ENSG00000092445",393.504792985192,-2.23026019496218,0.106736448048673,-20.8950197962852,5.94320311977489e-97,2.48837862441029e-95,"TYRO3 protein tyrosine kinase","TYRO3","7301"
"ENSG00000092470",84.5668181456735,-2.54220639440955,0.238078764626912,-10.6780056524293,1.29013477057878e-26,1.14957716135369e-25,"WD repeat domain 76","WDR76","79968"
"ENSG00000137766",3.76330157024153,5.28379191390514,1.40909133144908,3.74978668591439,0.000176985057833131,0.00044718083016367,"unc-13 homolog C","UNC13C","440279"
"ENSG00000157456",291.436396187751,-3.38030726975255,0.150171741209344,-22.5096096145032,3.34200282019767e-112,1.73431118183356e-110,"cyclin B2","CCNB2","9133"
"ENSG00000074410",288.491968674274,-2.94098455065876,0.139391517204728,-21.0987340523689,8.16940912632635e-99,3.52048981590052e-97,"carbonic anhydrase 12","CA12","771"
"ENSG00000166803",146.18021274968,-2.60919745282437,0.188086533456629,-13.8723246416046,9.32063617337023e-44,1.38895385159889e-42,"PCNA clamp associated factor","PCLAF","9768"
"ENSG00000188501",48.4047911896458,-3.26973625329601,0.343685253895034,-9.51375194670013,1.83907113535612e-21,1.36959223814444e-20,"lactase like","LCTL","197021"
"ENSG00000137807",569.129258708053,-2.41742148080288,0.101650558214462,-23.7816842648579,5.1676391246365e-125,3.32579324973331e-123,"kinesin family member 23","KIF23","9493"
"ENSG00000138623",2851.61916336974,-2.40668774847487,0.058137731599428,-41.3963132420967,0,0,"semaphorin 7A (John Milton Hagen blood group)","SEMA7A","8482"
"ENSG00000140465",2.97233977528917,4.94697237084681,1.47125833387838,3.36240907319527,0.000772655676496015,0.00180265938898184,"cytochrome P450 family 1 subfamily A member 1","CYP1A1","1543"
"ENSG00000136378",1190.06353560081,2.13136943568175,0.0788327303769608,27.0366055506389,5.48948079063838e-161,5.86260636901656e-159,"ADAM metallopeptidase with thrombospondin type 1 motif 7","ADAMTS7","11173"
"ENSG00000198901",744.768135087352,-3.17652098959607,0.0928701286630508,-34.2039042620588,2.11544739138321e-256,6.49530492795953e-254,"protein regulator of cytokinesis 1","PRC1","9055"
"ENSG00000076344",6.68984075370628,-2.16370462812015,0.785093300880239,-2.75598406672713,0.00585158473778051,0.0120062168822789,"regulator of G protein signaling 11","RGS11","8786"
"ENSG00000162068",4.72805429702073,-2.76346317620173,1.00735537537649,-2.74328528317915,0.00608278142053645,0.0124493865540711,"netrin 3","NTN3","4917"
"ENSG00000005001",11.1319706152433,3.55026307012936,0.776470845186081,4.57230698633448,4.82383505567786e-06,1.44616926465786e-05,"serine protease 22","PRSS22","64063"
"ENSG00000127564",94.9230100781104,-2.70357324107532,0.232944837545365,-11.606066352721,3.838722551433e-31,3.9425151890606e-30,"protein kinase, membrane associated tyrosine/threonine 1","PKMYT1","9088"
"ENSG00000183454",3.88490944701952,3.3490548952485,1.2773892938485,2.62179659041803,0.0087467618342199,0.0174273051119012,"glutamate ionotropic receptor NMDA type subunit 2A","GRIN2A","2903"
"ENSG00000133392",16.7118796639519,-2.27169090941891,0.503980822253274,-4.5074947480388,6.55975539168098e-06,1.93781669598305e-05,"myosin heavy chain 11","MYH11","4629"
"ENSG00000103534",1.43671654542654,3.87345126870986,1.71112672259746,2.26368463396448,0.0235935182423189,0.0432758272377469,"transmembrane channel like 5","TMC5","79838"
"ENSG00000166851",502.683929770066,-3.3292374174235,0.121688979434649,-27.3585778506049,8.53773959669514e-165,9.39023926687261e-163,"polo like kinase 1","PLK1","5347"
"ENSG00000103522",67.2659602385703,2.59545055361841,0.277354928365099,9.35786707998158,8.13625170427745e-21,5.85794223828241e-20,"interleukin 21 receptor","IL21R","50615"
"ENSG00000171241",406.777106119105,-3.16899768726396,0.124227297513161,-25.5096725977494,1.53970429363128e-143,1.28204304404168e-141,"SHC binding and spindle associated 1","SHCBP1","79801"
"ENSG00000140807",3.70758930742192,5.25254732931307,1.40126163131497,3.74844155576,0.000177936789013653,0.000449508467000895,"NKD inhibitor of WNT signaling pathway 1","NKD1","85407"
"ENSG00000103449",1051.52143130918,2.35381530130325,0.0844340378394105,27.8775640906822,4.99214111030123e-171,6.0306701380016e-169,"spalt like transcription factor 1","SALL1","6299"
"ENSG00000198417",8.7900051514084,2.14218661603347,0.700917126638617,3.05626233775559,0.00224115073921109,0.00490351537922997,"metallothionein 1F","MT1F","4494"
"ENSG00000187193",162.794814534467,2.3700346040203,0.173125213629439,13.6897136721701,1.16969267952766e-42,1.70009178608271e-41,"metallothionein 1X","MT1X","4501"
"ENSG00000006210",8.42338075646171,-2.12398141393829,0.67806591332687,-3.13241142519193,0.00173376732271162,0.00385055195933151,"C-X3-C motif chemokine ligand 1","CX3CL1","6376"
"ENSG00000102996",367.71965591051,3.29631501666857,0.140991825542458,23.3794761078253,6.91279204434444e-121,4.0589931932091e-119,"matrix metallopeptidase 15","MMP15","4324"
"ENSG00000157368",5.45535174206165,-4.07744633523704,1.22043414007946,-3.34098023099514,0.000834831670718032,0.00193881959707569,"interleukin 34","IL34","146433"
"ENSG00000172137",29.5611429312759,2.00482950445222,0.374890078031667,5.3477795810933,8.90398068321872e-08,3.10964140543311e-07,"calbindin 2","CALB2","794"
"ENSG00000086696",115.856944688105,4.6217774240671,0.318018506192064,14.5330455117471,7.481866317469e-48,1.22383735612495e-46,"hydroxysteroid 17-beta dehydrogenase 2","HSD17B2","3294"
"ENSG00000260300",3.78101484470844,3.27671677214763,1.29004580380628,2.54000033369333,0.0110852363097067,0.0217137443823043,NA,NA,NA
"ENSG00000131153",106.940896427591,-2.63874130249392,0.211843045045724,-12.4561148652502,1.29528661394394e-35,1.54449305148105e-34,"GINS complex subunit 2","GINS2","51659"
"ENSG00000187741",129.136068838354,-2.07893154568256,0.183963916278703,-11.3007571687755,1.30091463192812e-29,1.27819198969044e-28,"FA complementation group A","FANCA","2175"
"ENSG00000129195",205.613024134877,-3.19545799568224,0.176710343596514,-18.0830274597761,4.33607900351649e-73,1.19519579120801e-71,"PICALM interacting mitotic regulator","PIMREG","54478"
"ENSG00000259224",3.81186553607602,2.5953960883331,1.11615791798086,2.32529469757128,0.0200562076354576,0.0373264791174863,"solute carrier family 35 member G6","SLC35G6","643664"
"ENSG00000132510",1120.05262837464,2.03191724769292,0.0843251895193305,24.0962073050204,2.73936989963728e-128,1.86049924335734e-126,"lysine demethylase 6B","KDM6B","23135"
"ENSG00000178999",168.555045129253,-3.06415811263696,0.183391047667704,-16.7083298318305,1.13983509386411e-62,2.57257115059254e-61,"aurora kinase B","AURKB","9212"
"ENSG00000125409",1.37198404329732,-4.00075248681905,1.75280039411926,-2.28249177729638,0.0224603223956212,0.0413620181765169,"tektin 3","TEKT3","64518"
"ENSG00000076382",405.631109926366,-2.73533208684633,0.116590496866598,-23.4610209267404,1.02030791570538e-121,6.11272278929505e-120,"sperm associated antigen 5","SPAG5","10615"
"ENSG00000126860",4.41348250617296,-2.58603981566416,1.00398682168305,-2.57577067727742,0.0100016955696613,0.0197329302952702,"ecotropic viral integration site 2A","EVI2A","2123"
"ENSG00000172716",419.63994515886,-2.02544525039325,0.101635962541871,-19.928430840204,2.30681832195813e-88,8.45718617637286e-87,"schlafen family member 11","SLFN11","91607"
"ENSG00000108342",4.36743839018721,5.49810923100417,1.37732762481283,3.99186739012174,6.55550299479374e-05,0.000173705507258666,"colony stimulating factor 3","CSF3","1440"
"ENSG00000094804",151.872503780832,-2.13927748907683,0.175807313802268,-12.1683076932902,4.5848970187514e-34,5.21390526715726e-33,"cell division cycle 6","CDC6","990"
"ENSG00000131747",1743.84285765667,-2.92418912759374,0.0696221032201411,-42.0008731759742,0,0,"DNA topoisomerase II alpha","TOP2A","7153"
"ENSG00000221852",297.179189335458,-2.06886521705993,0.122723971414151,-16.8578737570204,9.18337325644192e-64,2.11475867271002e-62,"keratin associated protein 1-5","KRTAP1-5","83895"
"ENSG00000188581",1.79503298521741,-4.40514513124634,1.63867324284483,-2.68823888501332,0.00718299892115852,0.0144958288511618,"keratin associated protein 1-1","KRTAP1-1","81851"
"ENSG00000212724",141.923482370956,-2.80062012677231,0.207276559133846,-13.511513981491,1.33742437111661e-41,1.8934640135943e-40,"keratin associated protein 2-3","KRTAP2-3","730755"
"ENSG00000131737",19.4865317167288,-2.32579864923279,0.467534697969054,-4.97460115652579,6.53821155315488e-07,2.13233374353611e-06,"keratin 34","KRT34","3885"
"ENSG00000171346",34.7864383329475,-2.69860214280492,0.367565012012433,-7.34183628640267,2.1068301109842e-13,1.0668578658685e-12,"keratin 15","KRT15","3866"
"ENSG00000171345",25.4268475789177,-2.37489297248967,0.412603277546157,-5.75587519957107,8.619404869446e-09,3.26478511863005e-08,"keratin 19","KRT19","3880"
"ENSG00000173805",20.2473049141011,2.8422987845013,0.513060108034797,5.53989433204682,3.02654210327241e-08,1.10000437775657e-07,"huntingtin associated protein 1","HAP1","9001"
"ENSG00000186185",151.351625572307,-2.94093733509863,0.18674818381504,-15.7481442390434,7.07265191790937e-56,1.41433845272928e-54,"kinesin family member 18B","KIF18B","146909"
"ENSG00000006062",95.485576350494,-2.13839954516186,0.207914444805094,-10.2849975006136,8.23442115424116e-25,6.97064324935131e-24,"mitogen-activated protein kinase kinase kinase 14","MAP3K14","9020"
"ENSG00000189120",4.09535409447687,-2.91427535032207,1.10822494665024,-2.62967853153899,0.0085465643053484,0.017046862191396,"Sp6 transcription factor","SP6","80320"
"ENSG00000154920",32.4813045189648,-2.39887847360256,0.366990443065732,-6.53662382475965,6.29230455955841e-11,2.75999954163012e-10,"essential meiotic structure-specific endonuclease 1","EME1","146956"
"ENSG00000068489",527.868372422255,-3.28311258392141,0.109401846194214,-30.0096634392542,7.34103923042433e-198,1.30352091780715e-195,"proline rich 11","PRR11","55771"
"ENSG00000136492",160.942137410396,-2.66488475305059,0.174813683914613,-15.2441427545927,1.8008091480385e-52,3.25249083624894e-51,"BRCA1 interacting helicase 1","BRIP1","83990"
"ENSG00000173826",24.9492852519336,3.72445079669766,0.540334699668115,6.89285881322317,5.46821411292589e-12,2.56739533597648e-11,"potassium voltage-gated channel subfamily H member 6","KCNH6","81033"
"ENSG00000108932",593.620514665934,3.86329422850793,0.135042980219025,28.6078863354622,5.36043162857942e-180,7.24789370110124e-178,"solute carrier family 16 member 6","SLC16A6","9120"
"ENSG00000154262",6.58340245481066,2.0192970611849,0.841319262361664,2.40015550757335,0.0163881081106731,0.031048712859635,"ATP binding cassette subfamily A member 6","ABCA6","23460"
"ENSG00000180616",4.90784875602604,2.17026621326043,0.915625213982757,2.37025606123304,0.0177757695981695,0.0334669509884801,"somatostatin receptor 2","SSTR2","6752"
"ENSG00000141540",16.6562057663205,-2.04501046055128,0.480648905437192,-4.25468660683032,2.09342012081255e-05,5.84444511091787e-05,"tweety family member 2","TTYH2","94015"
"ENSG00000170412",2.67049334103332,4.77285366864814,1.48100260876667,3.22271793472587,0.00126980527927467,0.00287736626782752,"G protein-coupled receptor class C group 5 member C","GPRC5C","55890"
"ENSG00000266714",5.04806097430217,2.23173086428515,0.929766175540374,2.4003141036918,0.0163810087415347,0.0310392526141345,"myosin XVB","MYO15B","80022"
"ENSG00000186919",5.63916525864685,2.82627381461367,0.956016775768571,2.95630148575744,0.0031135258578432,0.00667837928873425,"zinc activated ion channel","ZACN","353174"
"ENSG00000161544",262.956932809331,2.19376268875584,0.12995580992555,16.8808358011282,6.22571290664874e-64,1.44495365068014e-62,"cytoglobin","CYGB","114757"
"ENSG00000167900",535.537322697115,-2.99316984531553,0.113333402790753,-26.4103059787395,1.04332636589852e-153,1.00500287454983e-151,"thymidine kinase 1","TK1","7083"
"ENSG00000089685",509.548185635596,-3.09766103190833,0.114589406974416,-27.0326997381175,6.10171600451172e-161,6.46957485428012e-159,"baculoviral IAP repeat containing 5","BIRC5","332"
"ENSG00000176890",325.036329396194,-2.89694781957561,0.131029403205651,-22.1091430526387,2.58123711437884e-108,1.28088459904766e-106,"thymidylate synthetase","TYMS","7298"
"ENSG00000080986",148.756742367977,-2.8649976458641,0.189252774502412,-15.1384710390473,9.02884655905479e-52,1.61098233156597e-50,"NDC80 kinetochore complex component","NDC80","10403"
"ENSG00000088756",220.275890011078,2.00230856876888,0.145572398346296,13.7547267992774,4.77079481965099e-43,7.01716307904354e-42,"Rho GTPase activating protein 28","ARHGAP28","79822"
"ENSG00000154856",33.0237651765277,-3.34225410347442,0.43064559859006,-7.76103161025449,8.42413152906438e-15,4.59322421292456e-14,"APC down-regulated 1","APCDD1","147495"
"ENSG00000154864",1374.01910088605,2.35786042992096,0.0676832760483605,34.8366770579522,6.7755197883039e-266,2.21905801422273e-263,"piezo type mechanosensitive ion channel component 2","PIEZO2","63895"
"ENSG00000141458",1694.95350987576,2.35835643828826,0.137135211145395,17.1973078146054,2.78158456716146e-66,6.74259759059633e-65,"NPC intracellular cholesterol transporter 1","NPC1","4864"
"ENSG00000141441",186.061306629355,2.23259794809955,0.180566432228084,12.364413033755,4.07174710391036e-35,4.80459638250047e-34,"GRB2 associated regulator of MAPK1 subtype 1","GAREM1","64762"
"ENSG00000101638",3.76554165415875,2.55694698055931,1.15819741215102,2.20769529765269,0.0272655208598406,0.0493781330096253,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5","ST8SIA5","29906"
"ENSG00000154839",87.8632247483136,-2.80049381391141,0.239850465222443,-11.6759990909926,1.69067600919671e-31,1.75844622607912e-30,"spindle and kinetochore associated complex subunit 1","SKA1","220134"
"ENSG00000041353",215.503858386682,2.80388191517901,0.157895791865707,17.757800141778,1.49999372682994e-70,3.95472406905539e-69,"RAB27B, member RAS oncogene family","RAB27B","5874"
"ENSG00000166510",570.336073336896,2.8308846102622,0.102927884380594,27.5035732765526,1.59110545880483e-166,1.832008769677e-164,"coiled-coil domain containing 68","CCDC68","80323"
"ENSG00000081923",1549.06690179341,-2.52988619990506,0.0760092136681801,-33.2839412199333,6.59320121279133e-243,1.73518927632355e-240,"ATPase phospholipid transporting 8B1","ATP8B1","5205"
"ENSG00000183287",603.48721362449,-3.43610918576658,0.112997107796134,-30.4088241972166,4.19912694343558e-203,7.93419652466072e-201,"collagen and calcium binding EGF domains 1","CCBE1","147372"
"ENSG00000171791",21.0012205945772,-2.51658646681964,0.454600873259238,-5.53581529392387,3.09783902840394e-08,1.12508505669338e-07,"BCL2 apoptosis regulator","BCL2","596"
"ENSG00000150636",342.248144196322,3.13690163022239,0.134608555711733,23.3038800070043,4.04934551102109e-120,2.34036290750701e-118,"coiled-coil domain containing 102B","CCDC102B","79839"
"ENSG00000141668",43.9415616360333,8.82063214297136,1.20410240158499,7.3254833902503,2.38039110422372e-13,1.20185694052926e-12,"cerebellin 2 precursor","CBLN2","147381"
"ENSG00000141665",9.10328094968819,-2.89769571101871,0.732384670446448,-3.95652152201974,7.60490396569568e-05,0.000200001917641725,"F-box protein 15","FBXO15","201456"
"ENSG00000088836",73.1794028312979,2.16248037998345,0.260077883165087,8.31474154459645,9.19524404599445e-17,5.48884190967461e-16,"solute carrier family 4 member 11","SLC4A11","83959"
"ENSG00000171873",9.24468299236822,-2.12814447581754,0.659079688978943,-3.22896382850835,0.00124239607795114,0.00281829050282345,"adrenoceptor alpha 1D","ADRA1D","146"
"ENSG00000125845",1172.2386809597,5.52533661138903,0.207771211150542,26.5933696049238,8.09914671383321e-156,7.95768161789826e-154,"bone morphogenetic protein 2","BMP2","650"
"ENSG00000132623",21.6310783038538,-2.34633443652173,0.442705405717198,-5.29999048175294,1.15808718088642e-07,4.01125472900212e-07,"ankyrin repeat and EF-hand domain containing 1","ANKEF1","63926"
"ENSG00000172296",14.1999371259888,-2.11121750225302,0.542173951731276,-3.89398549213119,9.86105498605822e-05,0.000255956724875882,"serine palmitoyltransferase long chain base subunit 3","SPTLC3","55304"
"ENSG00000101003",84.3662813176215,-2.5767118085852,0.23489911143979,-10.9694404239825,5.36030985429174e-28,5.01907538961574e-27,"GINS complex subunit 1","GINS1","9837"
"ENSG00000088325",1049.74978195443,-3.0120401408809,0.0861136721791683,-34.97749038752,4.94845906660755e-268,1.69605557496888e-265,"TPX2 microtubule nucleation factor","TPX2","22974"
"ENSG00000101306",1.88837168307933,-4.4260366361367,1.64499940339762,-2.6906007546234,0.00713234941885025,0.0144054496005228,"myosin light chain kinase 2","MYLK2","85366"
"ENSG00000204183",1.5425725713048,-4.16882902354584,1.68048705169473,-2.48072665560956,0.0131114875804209,0.0253226449954452,NA,NA,NA
"ENSG00000101447",219.908288524973,-2.9639125076787,0.161043122197393,-18.4044650105938,1.2097338605786e-75,3.46868825626603e-74,"family with sequence similarity 83 member D","FAM83D","81610"
"ENSG00000204103",8.94723195623996,2.41921258919195,0.701983705926345,3.44625177018821,0.000568420511989115,0.00134598031903849,"MAF bZIP transcription factor B","MAFB","9935"
"ENSG00000101057",273.977914673368,-3.17264054986208,0.153009045003558,-20.7349869400747,1.67500437917966e-95,6.81939628186461e-94,"MYB proto-oncogene like 2","MYBL2","4605"
"ENSG00000149596",16.1721699409439,-2.08919954603258,0.501710530175752,-4.16415327240734,3.12510135873131e-05,8.56569533661559e-05,"junctophilin 2","JPH2","57158"
"ENSG00000124134",3.75875436954376,-2.37606926074923,1.06072620517183,-2.24004012455253,0.0250883180816858,0.0457670048134528,"potassium voltage-gated channel modifier subfamily S member 1","KCNS1","3787"
"ENSG00000175063",257.176643129492,-2.8425663631745,0.150087429031149,-18.9394033965667,5.40055821390865e-80,1.6651344551587e-78,"ubiquitin conjugating enzyme E2 C","UBE2C","11065"
"ENSG00000196562",255.766177086689,3.00573498677476,0.151004314898875,19.9049609197437,3.68579053339997e-88,1.34458368517942e-86,"sulfatase 2","SULF2","55959"
"ENSG00000124216",323.283090514742,2.0030929875468,0.117644793779045,17.0266182055528,5.21311669765167e-65,1.23522369598055e-63,"snail family transcriptional repressor 1","SNAI1","6615"
"ENSG00000042062",529.580434708431,3.50771136339127,0.13408622921205,26.1601163967704,7.56113136263682e-151,6.96474712640884e-149,"RIPOR family member 3","RIPOR3","140876"
"ENSG00000124171",33.0932351650537,3.24880514186702,0.429761190717265,7.55955915061761,4.04437743444124e-14,2.13335843338565e-13,"par-6 family cell polarity regulator beta","PARD6B","84612"
"ENSG00000101096",197.482916558949,2.94140403120359,0.166842508001477,17.6298238766439,1.45419310782349e-69,3.7732214829406e-68,"nuclear factor of activated T cells 2","NFATC2","4773"
"ENSG00000182463",7.00540003916289,2.24355242732316,0.771976254249763,2.90624538639926,0.00365794461611943,0.00776365030996086,"teashirt zinc finger homeobox 2","TSHZ2","128553"
"ENSG00000101134",56.465839686757,-2.09400162375011,0.262199242174513,-7.98629929813603,1.39049854741593e-15,7.85780965943867e-15,"docking protein 5","DOK5","55816"
